name	linking_url
Organisation du traité de l'Atlantique nord	https://fr.wikipedia.org/wiki/Organisation_du_traité_de_l'Atlantique_nord
Organisation des pays exportateurs de pétrole	https://fr.wikipedia.org/wiki/Organisation_des_pays_exportateurs_de_pétrole
Organisation des Nations unies	https://fr.wikipedia.org/wiki/Organisation_des_Nations_unies
Organisation de coopération et de développement économiques	https://fr.wikipedia.org/wiki/Organisation_de_coopération_et_de_développement_économiques
Protestantisme	https://fr.wikipedia.org/wiki/Protestantisme
Programme des Nations unies pour l'environnement	https://fr.wikipedia.org/wiki/Programme_des_Nations_unies_pour_l'environnement
Sony	https://fr.wikipedia.org/wiki/Sony
Suzuki	https://fr.wikipedia.org/wiki/Suzuki
Sun Microsystems	https://fr.wikipedia.org/wiki/Sun_Microsystems
Evenks	https://fr.wikipedia.org/wiki/Evenks
Volvo	https://fr.wikipedia.org/wiki/Volvo
WorldCom	https://fr.wikipedia.org/wiki/WorldCom
World Wide Web Consortium	https://fr.wikipedia.org/wiki/World_Wide_Web_Consortium
Xerox	https://fr.wikipedia.org/wiki/Xerox
École pratique des hautes études	https://fr.wikipedia.org/wiki/École_pratique_des_hautes_études
Free Software Foundation	https://fr.wikipedia.org/wiki/Free_Software_Foundation
Gouvernement de la République française	https://fr.wikipedia.org/wiki/Gouvernement_de_la_République_française
Toshiba	https://fr.wikipedia.org/wiki/Toshiba
Université de technologie de Compiègne	https://fr.wikipedia.org/wiki/Université_de_technologie_de_Compiègne
Groupe Proximus	https://fr.wikipedia.org/wiki/Groupe_Proximus
Réserve fédérale des États-Unis	https://fr.wikipedia.org/wiki/Réserve_fédérale_des_États-Unis
Pemex	https://fr.wikipedia.org/wiki/Pemex
Fujitsu	https://fr.wikipedia.org/wiki/Fujitsu
Cisco Systems	https://fr.wikipedia.org/wiki/Cisco_Systems
Université de Californie à Berkeley	https://fr.wikipedia.org/wiki/Université_de_Californie_à_Berkeley
Sinar	https://fr.wikipedia.org/wiki/Sinar
Université libre de Bruxelles	https://fr.wikipedia.org/wiki/Université_libre_de_Bruxelles
UCL Mons	https://fr.wikipedia.org/wiki/UCL_Mons
Université Saint-Louis - Bruxelles	https://fr.wikipedia.org/wiki/Université_Saint-Louis_-_Bruxelles
Université de Namur	https://fr.wikipedia.org/wiki/Université_de_Namur
Union internationale pour la conservation de la nature	https://fr.wikipedia.org/wiki/Union_internationale_pour_la_conservation_de_la_nature
Accord de libre-échange nord-américain	https://fr.wikipedia.org/wiki/Accord_de_libre-échange_nord-américain
L'Humanité	https://fr.wikipedia.org/wiki/L'Humanité
Centre national d'études spatiales	https://fr.wikipedia.org/wiki/Centre_national_d'études_spatiales
Agence spatiale européenne	https://fr.wikipedia.org/wiki/Agence_spatiale_européenne
Arc System Works	https://fr.wikipedia.org/wiki/Arc_System_Works
Voie lactée	https://fr.wikipedia.org/wiki/Voie_lactée
Maxis	https://fr.wikipedia.org/wiki/Maxis
Systran	https://fr.wikipedia.org/wiki/Systran
Open Source Initiative	https://fr.wikipedia.org/wiki/Open_Source_Initiative
Organisation internationale de normalisation	https://fr.wikipedia.org/wiki/Organisation_internationale_de_normalisation
Borland	https://fr.wikipedia.org/wiki/Borland
École normale supérieure de Rennes	https://fr.wikipedia.org/wiki/École_normale_supérieure_de_Rennes
Telmex	https://fr.wikipedia.org/wiki/Telmex
Communauté andine des Nations	https://fr.wikipedia.org/wiki/Communauté_andine_des_Nations
Tonkam	https://fr.wikipedia.org/wiki/Tonkam
Glénat	https://fr.wikipedia.org/wiki/Glénat
Organisation européenne pour la recherche nucléaire	https://fr.wikipedia.org/wiki/Organisation_européenne_pour_la_recherche_nucléaire
Maison capétienne de Bourbon	https://fr.wikipedia.org/wiki/Maison_capétienne_de_Bourbon
Brigades de paix internationales	https://fr.wikipedia.org/wiki/Brigades_de_paix_internationales
April	https://fr.wikipedia.org/wiki/April_(association)
Diolas	https://fr.wikipedia.org/wiki/Diolas
Commonwealth of Nations	https://fr.wikipedia.org/wiki/Commonwealth_of_Nations
Pilote	https://fr.wikipedia.org/wiki/Pilote_(périodique)
Vivendi	https://fr.wikipedia.org/wiki/Vivendi
Office de protection contre les rayonnements ionisants	https://fr.wikipedia.org/wiki/Office_de_protection_contre_les_rayonnements_ionisants
Time Warner	https://fr.wikipedia.org/wiki/Time_Warner
TF1	https://fr.wikipedia.org/wiki/TF1
Nokia	https://fr.wikipedia.org/wiki/Nokia
Organisation des Nations unies pour l'éducation, la science et la culture	https://fr.wikipedia.org/wiki/Organisation_des_Nations_unies_pour_l'éducation,_la_science_et_la_culture
Fiat	https://fr.wikipedia.org/wiki/Fiat
Renault	https://fr.wikipedia.org/wiki/Renault
Peugeot	https://fr.wikipedia.org/wiki/Peugeot
National Aeronautics and Space Administration	https://fr.wikipedia.org/wiki/National_Aeronautics_and_Space_Administration
Atari	https://fr.wikipedia.org/wiki/Atari
Banco Nacional de México	https://fr.wikipedia.org/wiki/Banco_Nacional_de_México
Mongols	https://fr.wikipedia.org/wiki/Mongols
Organisation mondiale du commerce	https://fr.wikipedia.org/wiki/Organisation_mondiale_du_commerce
Centre national de la recherche scientifique	https://fr.wikipedia.org/wiki/Centre_national_de_la_recherche_scientifique
Televisa	https://fr.wikipedia.org/wiki/Televisa
Le Canard enchaîné	https://fr.wikipedia.org/wiki/Le_Canard_enchaîné
Cemex	https://fr.wikipedia.org/wiki/Cemex
Studio Ghibli	https://fr.wikipedia.org/wiki/Studio_Ghibli
Touareg	https://fr.wikipedia.org/wiki/Touareg
AccorHotels	https://fr.wikipedia.org/wiki/AccorHotels
Association pour la taxation des transactions financières et pour l'action citoyenne	https://fr.wikipedia.org/wiki/Association_pour_la_taxation_des_transactions_financières_et_pour_l'action_citoyenne
British Broadcasting Corporation	https://fr.wikipedia.org/wiki/British_Broadcasting_Corporation
General Motors	https://fr.wikipedia.org/wiki/General_Motors
Association des nations de l'Asie du Sud-Est	https://fr.wikipedia.org/wiki/Association_des_nations_de_l'Asie_du_Sud-Est
Collège de France	https://fr.wikipedia.org/wiki/Collège_de_France
Alcoa	https://fr.wikipedia.org/wiki/Alcoa
Régie autonome des transports parisiens	https://fr.wikipedia.org/wiki/Régie_autonome_des_transports_parisiens
TV Azteca	https://fr.wikipedia.org/wiki/TV_Azteca
Québécois libre	https://fr.wikipedia.org/wiki/Québécois_libre
América Móvil	https://fr.wikipedia.org/wiki/América_Móvil
Radio-télévision belge de la Communauté française	https://fr.wikipedia.org/wiki/Radio-télévision_belge_de_la_Communauté_française
Confédération générale du travail	https://fr.wikipedia.org/wiki/Confédération_générale_du_travail
Confédération française démocratique du travail	https://fr.wikipedia.org/wiki/Confédération_française_démocratique_du_travail
Radio France	https://fr.wikipedia.org/wiki/Radio_France
École nationale supérieure des sciences appliquées et de technologie	https://fr.wikipedia.org/wiki/École_nationale_supérieure_des_sciences_appliquées_et_de_technologie
Institut des techniques d'ingénieur de l'industrie	https://fr.wikipedia.org/wiki/Institut_des_techniques_d'ingénieur_de_l'industrie
Institut des techniques d'ingénieur de l'industrie Provence-Alpes-Côte d'Azur	https://fr.wikipedia.org/wiki/Institut_des_techniques_d'ingénieur_de_l'industrie_Provence-Alpes-Côte_d'Azur
Le Monde diplomatique	https://fr.wikipedia.org/wiki/Le_Monde_diplomatique
École nationale supérieure d'informatique pour l'industrie et l'entreprise	https://fr.wikipedia.org/wiki/École_nationale_supérieure_d'informatique_pour_l'industrie_et_l'entreprise
Communauté économique européenne	https://fr.wikipedia.org/wiki/Communauté_économique_européenne
Conservatoire national des arts et métiers	https://fr.wikipedia.org/wiki/Conservatoire_national_des_arts_et_métiers
École nationale supérieure des mines d'Alès	https://fr.wikipedia.org/wiki/École_nationale_supérieure_des_mines_d'Alès
Congrès de Tours	https://fr.wikipedia.org/wiki/Congrès_de_Tours_(SFIO)
Berbères	https://fr.wikipedia.org/wiki/Berbères
Thalys	https://fr.wikipedia.org/wiki/Thalys
Sega	https://fr.wikipedia.org/wiki/Sega
Red Hat	https://fr.wikipedia.org/wiki/Red_Hat
Wikimedia Foundation	https://fr.wikipedia.org/wiki/Wikimedia_Foundation
Mouvement international de la Croix-Rouge et du Croissant-Rouge	https://fr.wikipedia.org/wiki/Mouvement_international_de_la_Croix-Rouge_et_du_Croissant-Rouge
Fédération internationale des Sociétés de la Croix-Rouge et du Croissant-Rouge	https://fr.wikipedia.org/wiki/Fédération_internationale_des_Sociétés_de_la_Croix-Rouge_et_du_Croissant-Rouge
Comité international de la Croix-Rouge	https://fr.wikipedia.org/wiki/Comité_international_de_la_Croix-Rouge
Cour suprême des États-Unis	https://fr.wikipedia.org/wiki/Cour_suprême_des_États-Unis
École normale supérieure de Lyon	https://fr.wikipedia.org/wiki/École_normale_supérieure_de_Lyon
École spéciale militaire de Saint-Cyr	https://fr.wikipedia.org/wiki/École_spéciale_militaire_de_Saint-Cyr
Compagnie britannique des Indes orientales	https://fr.wikipedia.org/wiki/Compagnie_britannique_des_Indes_orientales
Hanna-Barbera Productions	https://fr.wikipedia.org/wiki/Hanna-Barbera_Productions
Institut de génie informatique et industriel	https://fr.wikipedia.org/wiki/Institut_de_génie_informatique_et_industriel
Université de technologie de Belfort-Montbéliard	https://fr.wikipedia.org/wiki/Université_de_technologie_de_Belfort-Montbéliard
Compagnie française des Indes orientales	https://fr.wikipedia.org/wiki/Compagnie_française_des_Indes_orientales
Apaches	https://fr.wikipedia.org/wiki/Apaches
Institut national de recherche en informatique et en automatique	https://fr.wikipedia.org/wiki/Institut_national_de_recherche_en_informatique_et_en_automatique
École nationale des travaux publics de l'État	https://fr.wikipedia.org/wiki/École_nationale_des_travaux_publics_de_l'État
École supérieure d'ingénieurs de Luminy	https://fr.wikipedia.org/wiki/École_supérieure_d'ingénieurs_de_Luminy
Opus Dei	https://fr.wikipedia.org/wiki/Opus_Dei
Compagnies républicaines de sécurité en France	https://fr.wikipedia.org/wiki/Compagnies_républicaines_de_sécurité_en_France
Gendarmerie nationale française	https://fr.wikipedia.org/wiki/Gendarmerie_nationale_française
Police nationale	https://fr.wikipedia.org/wiki/Police_nationale_(France)
Confédération nationale du travail	https://fr.wikipedia.org/wiki/Confédération_nationale_du_travail_(France)
Aïnous	https://fr.wikipedia.org/wiki/Aïnous_(ethnie_du_Japon_et_de_Russie)
Acorn Computers	https://fr.wikipedia.org/wiki/Acorn_Computers
École normale supérieure	https://fr.wikipedia.org/wiki/École_normale_supérieure_(Paris)
Institut national de la statistique et des études économiques	https://fr.wikipedia.org/wiki/Institut_national_de_la_statistique_et_des_études_économiques
Conseil supérieur de l'audiovisuel	https://fr.wikipedia.org/wiki/Conseil_supérieur_de_l'audiovisuel_(France)
Institut Le Rosey	https://fr.wikipedia.org/wiki/Institut_Le_Rosey
Tribunal pénal international pour le Rwanda	https://fr.wikipedia.org/wiki/Tribunal_pénal_international_pour_le_Rwanda
Cour pénale internationale	https://fr.wikipedia.org/wiki/Cour_pénale_internationale
Agence internationale de l'énergie atomique	https://fr.wikipedia.org/wiki/Agence_internationale_de_l'énergie_atomique
Yahoo!	https://fr.wikipedia.org/wiki/Yahoo!
Conseil constitutionnel	https://fr.wikipedia.org/wiki/Conseil_constitutionnel_(France)
Internet Society France	https://fr.wikipedia.org/wiki/Internet_Society_France
PeopleSoft	https://fr.wikipedia.org/wiki/PeopleSoft
Commodore International	https://fr.wikipedia.org/wiki/Commodore_International
Kanak	https://fr.wikipedia.org/wiki/Kanak
École nationale supérieure des mines de Paris	https://fr.wikipedia.org/wiki/École_nationale_supérieure_des_mines_de_Paris
Defense Advanced Research Projects Agency	https://fr.wikipedia.org/wiki/Defense_Advanced_Research_Projects_Agency
Banque de France	https://fr.wikipedia.org/wiki/Banque_de_France
Corps européen	https://fr.wikipedia.org/wiki/Corps_européen
Communauté des États indépendants	https://fr.wikipedia.org/wiki/Communauté_des_États_indépendants
Ericsson	https://fr.wikipedia.org/wiki/Ericsson
Arte	https://fr.wikipedia.org/wiki/Arte
Arawaks	https://fr.wikipedia.org/wiki/Arawaks
PSA Peugeot Citroën	https://fr.wikipedia.org/wiki/PSA_Peugeot_Citroën
Verisign	https://fr.wikipedia.org/wiki/Verisign
Faculté polytechnique de Mons	https://fr.wikipedia.org/wiki/Faculté_polytechnique_de_Mons
National Endowment for Democracy	https://fr.wikipedia.org/wiki/National_Endowment_for_Democracy
Mouvement des entreprises de France	https://fr.wikipedia.org/wiki/Mouvement_des_entreprises_de_France
Centre de coopération internationale en recherche agronomique pour le développement	https://fr.wikipedia.org/wiki/Centre_de_coopération_internationale_en_recherche_agronomique_pour_le_développement
Union professionnelle artisanale	https://fr.wikipedia.org/wiki/Union_professionnelle_artisanale
Hebdogiciel	https://fr.wikipedia.org/wiki/Hebdogiciel
Office européen des brevets	https://fr.wikipedia.org/wiki/Office_européen_des_brevets
Adobe Systems	https://fr.wikipedia.org/wiki/Adobe_Systems
Organisation mondiale de la propriété intellectuelle	https://fr.wikipedia.org/wiki/Organisation_mondiale_de_la_propriété_intellectuelle
Groupe AFNOR	https://fr.wikipedia.org/wiki/Groupe_AFNOR
Météo-France	https://fr.wikipedia.org/wiki/Météo-France
École nationale supérieure d'informatique et de mathématiques appliquées	https://fr.wikipedia.org/wiki/École_nationale_supérieure_d'informatique_et_de_mathématiques_appliquées
École normale supérieure de Cachan	https://fr.wikipedia.org/wiki/École_normale_supérieure_de_Cachan
Fonds mondial pour la nature	https://fr.wikipedia.org/wiki/Fonds_mondial_pour_la_nature
Eurostar	https://fr.wikipedia.org/wiki/Eurostar
Cycle préparatoire polytechnique	https://fr.wikipedia.org/wiki/Cycle_préparatoire_polytechnique
Laboratoire national Lawrence-Berkeley	https://fr.wikipedia.org/wiki/Laboratoire_national_Lawrence-Berkeley
Université de Cambridge	https://fr.wikipedia.org/wiki/Université_de_Cambridge
Bethesda Softworks	https://fr.wikipedia.org/wiki/Bethesda_Softworks
Banque mondiale	https://fr.wikipedia.org/wiki/Banque_mondiale
Forum économique mondial	https://fr.wikipedia.org/wiki/Forum_économique_mondial
Al Jazeera	https://fr.wikipedia.org/wiki/Al_Jazeera
Confédération paysanne	https://fr.wikipedia.org/wiki/Confédération_paysanne
École Diwan	https://fr.wikipedia.org/wiki/École_Diwan
École nationale supérieure de l'électronique et de ses applications	https://fr.wikipedia.org/wiki/École_nationale_supérieure_de_l'électronique_et_de_ses_applications
Enix	https://fr.wikipedia.org/wiki/Enix_(entreprise)
Atos	https://fr.wikipedia.org/wiki/Atos
Norois	https://fr.wikipedia.org/wiki/Norois
Union astronomique internationale	https://fr.wikipedia.org/wiki/Union_astronomique_internationale
Square Enix	https://fr.wikipedia.org/wiki/Square_Enix
Conseil de l'Europe	https://fr.wikipedia.org/wiki/Conseil_de_l'Europe
Gainax	https://fr.wikipedia.org/wiki/Gainax_(studio)
Internet Corporation for Assigned Names and Numbers	https://fr.wikipedia.org/wiki/Internet_Corporation_for_Assigned_Names_and_Numbers
Association française pour le nommage Internet en coopération	https://fr.wikipedia.org/wiki/Association_française_pour_le_nommage_Internet_en_coopération
Groupe local	https://fr.wikipedia.org/wiki/Groupe_local
Pixar Animation Studios	https://fr.wikipedia.org/wiki/Pixar_Animation_Studios
L'Association	https://fr.wikipedia.org/wiki/L'Association
Dupuis	https://fr.wikipedia.org/wiki/Dupuis
Human Rights Watch	https://fr.wikipedia.org/wiki/Human_Rights_Watch
Amnesty International	https://fr.wikipedia.org/wiki/Amnesty_International
Ligue française pour la défense des droits de l'homme et du citoyen	https://fr.wikipedia.org/wiki/Ligue_française_pour_la_défense_des_droits_de_l'homme_et_du_citoyen
Transparency International	https://fr.wikipedia.org/wiki/Transparency_International
Cour internationale de justice	https://fr.wikipedia.org/wiki/Cour_internationale_de_justice
Tribunal pénal international pour l'ex-Yougoslavie	https://fr.wikipedia.org/wiki/Tribunal_pénal_international_pour_l'ex-Yougoslavie
Maison de Savoie	https://fr.wikipedia.org/wiki/Maison_de_Savoie
France Inter	https://fr.wikipedia.org/wiki/France_Inter
France Culture	https://fr.wikipedia.org/wiki/France_Culture
France Musique	https://fr.wikipedia.org/wiki/France_Musique
Mouv'	https://fr.wikipedia.org/wiki/Mouv'
Radio France internationale	https://fr.wikipedia.org/wiki/Radio_France_internationale
National Security Agency	https://fr.wikipedia.org/wiki/National_Security_Agency
Europe 2	https://fr.wikipedia.org/wiki/Europe_2
Europe 1	https://fr.wikipedia.org/wiki/Europe_1
RFM	https://fr.wikipedia.org/wiki/RFM
Radio Classique	https://fr.wikipedia.org/wiki/Radio_Classique
RTL2	https://fr.wikipedia.org/wiki/RTL2
Journal officiel de la République française	https://fr.wikipedia.org/wiki/Journal_officiel_de_la_République_française
Endemol	https://fr.wikipedia.org/wiki/Endemol
Institut supérieur d'informatique, de modélisation et de leurs applications	https://fr.wikipedia.org/wiki/Institut_supérieur_d'informatique,_de_modélisation_et_de_leurs_applications
Brasseries Kronenbourg	https://fr.wikipedia.org/wiki/Brasseries_Kronenbourg
Secours populaire français	https://fr.wikipedia.org/wiki/Secours_populaire_français
École normale supérieure de Fontenay-Saint-Cloud	https://fr.wikipedia.org/wiki/École_normale_supérieure_de_Fontenay-Saint-Cloud
Subaru	https://fr.wikipedia.org/wiki/Subaru
Les Plus Beaux Villages de France	https://fr.wikipedia.org/wiki/Les_Plus_Beaux_Villages_de_France
Benelux	https://fr.wikipedia.org/wiki/Benelux
France 2	https://fr.wikipedia.org/wiki/France_2
France 3	https://fr.wikipedia.org/wiki/France_3
France 5	https://fr.wikipedia.org/wiki/France_5
Office de radiodiffusion-télévision française	https://fr.wikipedia.org/wiki/Office_de_radiodiffusion-télévision_française
Jimmy	https://fr.wikipedia.org/wiki/Jimmy_(chaîne_de_télévision)
Comité international olympique	https://fr.wikipedia.org/wiki/Comité_international_olympique
Société des auteurs, compositeurs et éditeurs de musique	https://fr.wikipedia.org/wiki/Société_des_auteurs,_compositeurs_et_éditeurs_de_musique
Id Software	https://fr.wikipedia.org/wiki/Id_Software
École pour l'informatique et les techniques avancées	https://fr.wikipedia.org/wiki/École_pour_l'informatique_et_les_techniques_avancées
DuPont	https://fr.wikipedia.org/wiki/DuPont
Institut national de l'information géographique et forestière	https://fr.wikipedia.org/wiki/Institut_national_de_l'information_géographique_et_forestière
Direction générale de la Sécurité extérieure	https://fr.wikipedia.org/wiki/Direction_générale_de_la_Sécurité_extérieure
Organisation de l'unité africaine	https://fr.wikipedia.org/wiki/Organisation_de_l'unité_africaine
Union africaine	https://fr.wikipedia.org/wiki/Union_africaine
Creative Commons	https://fr.wikipedia.org/wiki/Creative_Commons
Folimage	https://fr.wikipedia.org/wiki/Folimage
BiC	https://fr.wikipedia.org/wiki/BiC
Baka	https://fr.wikipedia.org/wiki/Baka_(peuple_du_Cameroun_et_du_Gabon)
Politique américaine	https://fr.wikipedia.org/wiki/Politique_américaine_(revue)
Association européenne de libre-échange	https://fr.wikipedia.org/wiki/Association_européenne_de_libre-échange
Airbus	https://fr.wikipedia.org/wiki/Airbus
Grand Orient de France	https://fr.wikipedia.org/wiki/Grand_Orient_de_France
NeXT	https://fr.wikipedia.org/wiki/NeXT
Palo Alto Research Center	https://fr.wikipedia.org/wiki/Palo_Alto_Research_Center
Confédération générale du travail - Force ouvrière	https://fr.wikipedia.org/wiki/Confédération_générale_du_travail_-_Force_ouvrière
Institut national polytechnique de Toulouse	https://fr.wikipedia.org/wiki/Institut_national_polytechnique_de_Toulouse
Unisys	https://fr.wikipedia.org/wiki/Unisys
Sperry Corporation	https://fr.wikipedia.org/wiki/Sperry_Corporation
Université de Montréal	https://fr.wikipedia.org/wiki/Université_de_Montréal
École des hautes études en sciences sociales	https://fr.wikipedia.org/wiki/École_des_hautes_études_en_sciences_sociales
Université York	https://fr.wikipedia.org/wiki/Université_York
Fédération syndicale unitaire	https://fr.wikipedia.org/wiki/Fédération_syndicale_unitaire
Félibrige	https://fr.wikipedia.org/wiki/Félibrige
Motor Development International	https://fr.wikipedia.org/wiki/Motor_Development_International
Nestlé	https://fr.wikipedia.org/wiki/Nestlé
ITER	https://fr.wikipedia.org/wiki/ITER
Mouvement européen international	https://fr.wikipedia.org/wiki/Mouvement_européen_international
École du Louvre	https://fr.wikipedia.org/wiki/École_du_Louvre
Observatoire européen austral	https://fr.wikipedia.org/wiki/Observatoire_européen_austral
Miramax Films	https://fr.wikipedia.org/wiki/Miramax_Films
Industrial Light & Magic	https://fr.wikipedia.org/wiki/Industrial_Light_&_Magic
DreamWorks SKG	https://fr.wikipedia.org/wiki/DreamWorks_SKG
RKO Pictures	https://fr.wikipedia.org/wiki/RKO_Pictures
New Line Cinema	https://fr.wikipedia.org/wiki/New_Line_Cinema
20th Century Fox	https://fr.wikipedia.org/wiki/20th_Century_Fox
American Zoetrope	https://fr.wikipedia.org/wiki/American_Zoetrope
United Artists	https://fr.wikipedia.org/wiki/United_Artists
The Samuel Goldwyn Company	https://fr.wikipedia.org/wiki/The_Samuel_Goldwyn_Company
Morgan Creek Productions	https://fr.wikipedia.org/wiki/Morgan_Creek_Productions
MultiThématiques	https://fr.wikipedia.org/wiki/MultiThématiques
AB Groupe	https://fr.wikipedia.org/wiki/AB_Groupe
Groupe Canal+	https://fr.wikipedia.org/wiki/Groupe_Canal+
Fox Entertainment Group	https://fr.wikipedia.org/wiki/Fox_Entertainment_Group
Lagardère Active	https://fr.wikipedia.org/wiki/Lagardère_Active
Groupe MCM	https://fr.wikipedia.org/wiki/Groupe_MCM
Pathé	https://fr.wikipedia.org/wiki/Pathé
Warner Bros.	https://fr.wikipedia.org/wiki/Warner_Bros.
Conseil œcuménique des Églises	https://fr.wikipedia.org/wiki/Conseil_œcuménique_des_Églises
EuropaCorp	https://fr.wikipedia.org/wiki/EuropaCorp
Lucasfilm	https://fr.wikipedia.org/wiki/Lucasfilm
THX	https://fr.wikipedia.org/wiki/THX_(entreprise)
Home Box Office	https://fr.wikipedia.org/wiki/Home_Box_Office
Warner Music Group	https://fr.wikipedia.org/wiki/Warner_Music_Group
20th Century Fox Animation	https://fr.wikipedia.org/wiki/20th_Century_Fox_Animation
Amblin Entertainment	https://fr.wikipedia.org/wiki/Amblin_Entertainment
Unifrance	https://fr.wikipedia.org/wiki/Unifrance
Island Def Jam Music Group	https://fr.wikipedia.org/wiki/Island_Def_Jam_Music_Group
Sony Pictures Entertainment	https://fr.wikipedia.org/wiki/Sony_Pictures_Entertainment
Blue Sky Studios	https://fr.wikipedia.org/wiki/Blue_Sky_Studios
Imagine Entertainment	https://fr.wikipedia.org/wiki/Imagine_Entertainment
20th Century Fox Television	https://fr.wikipedia.org/wiki/20th_Century_Fox_Television
Focus Features	https://fr.wikipedia.org/wiki/Focus_Features
Centre national du cinéma et de l'image animée	https://fr.wikipedia.org/wiki/Centre_national_du_cinéma_et_de_l'image_animée
Cinémathèque française	https://fr.wikipedia.org/wiki/Cinémathèque_française
DePatie-Freleng Enterprises	https://fr.wikipedia.org/wiki/DePatie-Freleng_Enterprises
Fleischer Studios	https://fr.wikipedia.org/wiki/Fleischer_Studios
Boeing	https://fr.wikipedia.org/wiki/Boeing
Diffusion information communication	https://fr.wikipedia.org/wiki/Diffusion_information_communication
Office national d'études et de recherches aérospatiales	https://fr.wikipedia.org/wiki/Office_national_d'études_et_de_recherches_aérospatiales
Metro-Goldwyn-Mayer	https://fr.wikipedia.org/wiki/Metro-Goldwyn-Mayer
Paramount Pictures	https://fr.wikipedia.org/wiki/Paramount_Pictures
Pacte de Varsovie	https://fr.wikipedia.org/wiki/Pacte_de_Varsovie
Hara-Kiri	https://fr.wikipedia.org/wiki/Hara-Kiri_(journal)
Charlie Hebdo	https://fr.wikipedia.org/wiki/Charlie_Hebdo
SUSE	https://fr.wikipedia.org/wiki/SUSE
Direction générale de l'Aviation civile	https://fr.wikipedia.org/wiki/Direction_générale_de_l'Aviation_civile
Association internationale des travailleurs	https://fr.wikipedia.org/wiki/Association_internationale_des_travailleurs
Confédération nationale du travail	https://fr.wikipedia.org/wiki/Confédération_nationale_du_travail_(Espagne)
Jeunesses communistes révolutionnaires	https://fr.wikipedia.org/wiki/Jeunesses_communistes_révolutionnaires
Série Club	https://fr.wikipedia.org/wiki/Série_Club
Groupe M6	https://fr.wikipedia.org/wiki/Groupe_M6
Groupe TF1	https://fr.wikipedia.org/wiki/Groupe_TF1
RTL9	https://fr.wikipedia.org/wiki/RTL9
Paris Première	https://fr.wikipedia.org/wiki/Paris_Première
Hachette Filipacchi Médias	https://fr.wikipedia.org/wiki/Hachette_Filipacchi_Médias
Institut Pasteur	https://fr.wikipedia.org/wiki/Institut_Pasteur
Société nationale de sauvetage en mer	https://fr.wikipedia.org/wiki/Société_nationale_de_sauvetage_en_mer
Embraer	https://fr.wikipedia.org/wiki/Embraer
NRJ Group	https://fr.wikipedia.org/wiki/NRJ_Group
Viacom	https://fr.wikipedia.org/wiki/Viacom_(1971-2005)
The WB Television Network	https://fr.wikipedia.org/wiki/The_WB_Television_Network
United Paramount Network	https://fr.wikipedia.org/wiki/United_Paramount_Network
Fonds des Nations unies pour l'enfance	https://fr.wikipedia.org/wiki/Fonds_des_Nations_unies_pour_l'enfance
Alfa Romeo	https://fr.wikipedia.org/wiki/Alfa_Romeo
Université du Québec à Montréal	https://fr.wikipedia.org/wiki/Université_du_Québec_à_Montréal
La Cinq	https://fr.wikipedia.org/wiki/La_Cinq
